2022,Scott,,Lorch,['University of Pennsylvania Perelman School of Medicine'],['Pediatrics'],,['ASCI']
2022,Jennifer,,Mack,"['Harvard Medical School', 'Dana-Farber Cancer Institute']",['Pediatrics'],,['ASCI']
2022,Vincent,,Marconi,['Emory University School of Medicine'],['Infectious Disease'],,['ASCI']
2022,Gregory,,Marcus,['University of California San Francisco School of Medicine'],['Cardiology'],,['ASCI']
2022,Emanual,,Maverakis,['University of California Davis School of Medicine'],['Dermatology'],,['ASCI']
2022,Florencia,,McAllister,['University of Texas MD Anderson Cancer Center'],['Oncology'],,['ASCI']
2022,Saurabh,,Mehandru,['Icahn School of Medicine at Mount Sinai'],['Gastroenterology'],,['ASCI']
2022,Raina,,Merchant,['University of Pennsylvania Perelman School of Medicine'],['Emergency Medicine'],,['ASCI']
2022,Luc,,Morris,['Memorial Sloan Kettering Cancer Center'],"['Cancer genetics', 'Oncology', 'Otolaryngology', 'Surgery', 'Surgical oncology']",,['ASCI']
2022,Susanna,,Naggie,['Duke University School of Medicine'],['Medicine'],,['ASCI']
2022,Ken,,Nakamura,['Gladstone Institutes'],['Neurology'],,['ASCI']
2022,Pradeep,,Natarajan,"['Harvard Medical School', 'Massachusetts General Hospital']",['Cardiology'],,['ASCI']
2022,Lise,,Nigrovic,"['Harvard Medical School', ""Boston Children's Hospital""]",['Pediatrics'],,['ASCI']
2022,Marcella,,Nunez-Smith,['Yale School of Medicine'],['Internal Medicine'],,['ASCI']
2022,Audrey,,John,"[""Children's Hospital of Philadelphia""]",['Pediatrics'],,['ASCI']
2022,Sara,,Pai,['Yale School of Medicine'],"['Oncology', 'Otolaryngology', 'Surgical oncology']",,['ASCI']
2022,Sudarshan,,Rajagopal,['Duke University School of Medicine'],['Cardiovascular Disease'],,['ASCI']
2022,Matthew,,Rondina,['University of Utah School of Medicine'],['Medicine'],,['ASCI']
2022,Mohammad,,Sajadi,['University of Maryland School of Medicine'],['Internal Medicine'],,['ASCI']
2022,Tamer,,Sallam,['University of California Los Angeles David Geffen School of Medicine'],"['Cardiology', 'Cardiovascular Disease', 'Genetics', 'Genomics', 'Medicine', 'Metabolism', 'Molecular Biology']",,['ASCI']
2022,Mara,,Schonberg,"['Harvard Medical School', 'Beth Israel Deaconess Medical Center']",['Internal Medicine'],,['ASCI']
2022,Robert,,Schwartz,['Weill Cornell Medicine'],['Hepatology'],,['ASCI']
2022,Julie,,Schwarz,['Washington University School of Medicine in St. Louis'],['Radiation Oncology'],,['ASCI']
2022,Anthony,,Shum,['University of California San Francisco School of Medicine'],['Pulmonology'],,['ASCI']
2022,Mark,,Siedner,"['Harvard Medical School', 'Massachusetts General Hospital']",['Internal Medicine'],,['ASCI']
2022,Markus,,Siegelin,['Columbia University Vagelos College of Physicians and Surgeons'],['Cell Biology'],,['ASCI']
2022,Jason,,Sperry,['University of Pittsburgh School of Medicine'],['Surgery'],,['ASCI']
2022,Anish,,Thomas,"['NIH', 'National Cancer Institute (NCI)']",['Medical Oncology'],,['ASCI']
2022,Anne-Catrin,,Uhlemann,['Columbia University Vagelos College of Physicians and Surgeons'],['Medicine'],,['ASCI']
2022,Nikhil,,Wagle,['Genentech'],['Oncology'],,['ASCI']
2022,David,,Wald,['Case Western Reserve University School of Medicine'],['Pathology'],,['ASCI']
2022,Emily,,Wang,['Yale School of Medicine'],['Internal Medicine'],,['ASCI']
2022,Michael,,Ward,"['NIH', 'National Institute of Neurological Disorders and Stroke (NINDS)']",['Neurology'],,['ASCI']
2022,Consuelo,,Wilkins,['Vanderbilt University School of Medicine'],['Internal Medicine'],,['ASCI']
2022,Rachel,,Zemans,['University of Michigan Medical School'],['Internal Medicine'],,['ASCI']
2022,Shan,,Zha,['Columbia University Vagelos College of Physicians and Surgeons'],['Cancer biology'],,['ASCI']
2022,Opeolu,,Makanju,['Washington University School of Medicine in St.Louis'],['Emergency Medicine'],,['ASCI']
